Product Number,TEXT,isP_bin,1RE_val,2RE_val,G_val,A_val
9B13M023,,1,BROWN,SOUTHERN ASIA,MAN,
9B13M031,,1,BROWN,SOUTHERN ASIA,MAN,
9B13A009,,0,,,,
9B13B007,,1,WHITE,NORTH AMERICA,MAN,
9B13B010,,1,WHITE,NORTH AMERICA,WOMAN,50
9B13N002,,1,WHITE,NORTH AMERICA,MAN,
9B13B009,,1,WHITE,NORTH AMERICA,WOMAN,
9B13M041,,1,ASIAN,SOUTHEASTERN ASIA,MAN,49
9B13M050,,1,ASIAN,EASTERN ASIA,MAN,
9B12M108,,1,WHITE,NORTH AMERICA,MAN,
9B13C013,,1,WHITE,NORTH AMERICA,WOMAN,
9B13E008,,0,,,,
9B13M004,,1,,0,,
9B13M033,,0,,,,
9B13M044,,1,,EASTERN AFRICA,MAN,
9B13M045,,1,,EASTERN AFRICA,MAN,
9B13M046,,1,,EASTERN AFRICA,MAN,
9B13M052,,1,BLACK,EASTERN AFRICA,MAN,
9B13M025,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B13C006,,1,BROWN,SOUTHERN ASIA,MAN,62
9B13E007,,1,ASIAN,SOUTHEASTERN ASIA,WOMAN,
9B13E010,,1,WHITE,NORTH AMERICA,MAN,
9B13E011,,1,WHITE,NORTH AMERICA,MAN,
9B13E012,,0,,,,
9B13M047,,1,WHITE,NORTH AMERICA,WOMAN,
9B13D010,,1,WHITE,NORTH AMERICA,WOMAN,
9B13M042,,1,WHITE,CENTRAL AMERICA,MAN,
9B13A006,,1,WHITE,NORTH AMERICA,MAN,
9B13B005,,1,WHITE,NORTH AMERICA,WOMAN,
9B13B006,,1,,,MAN,
9B13B008,,0,,,,
9B13M043,,1,,SOUTHERN ASIA,MAN,56
9B13E009,,1,,,MAN,
9B13M029,,1,ASIAN,EASTERN ASIA,MAN,47
9B13D007,,1,BROWN,,MAN,
9B13M037,,1,WHITE,NORTH AMERICA,MAN,
9B13M040,,1,BLACK,CARIBBEAN,MAN,44
9B13M002,,0,,,,
9B13M003,,1,WHITE,,MAN,
9B13B003,,1,,,WOMAN,
9B13B004,,1,WHITE,,MAN,
9B13N003,,0,,,,
9B12M118,,1,WHITE,WESTERN EUROPE,MAN,62
9B13E003,,1,ASIAN,,MAN,
9B13N001,,0,,,,
9B12C047,,0,,,,
9B12M113,,1,WHITE,WESTERN EUROPE,MAN,
9B13M011,,1,WHITE,WESTERN EUROPE,MAN,62
9B12M114,,1,,,MAN,
9B13A001,,0,,,,
9B13M022,,1,WHITE,WESTERN EUROPE,MAN,55
9B13M026,,1,WHITE,NORTH AMERICA,MAN,
9B12A055,,1,BROWN,SOUTHERN ASIA,MAN,43
9B12C054,,1,WHITE,NORTH AMERICA,MAN,63
9B12D025,,1,WHITE,NORTH AMERICA,MAN,
9B13M017,,1,,,MAN,
9B13E001,,1,WHITE,NORTH AMERICA,MAN,
9B13M010,,1,BROWN,SOUTHERN ASIA,WOMAN,56
9B12M092,,1,ASIAN,EASTERN ASIA,MAN,56
9B12M116,,1,WHITE,NORTH AMERICA,MAN,
9B12M119,,1,BROWN,SOUTHERN ASIA,MAN,
9B12N031,,1,WHITE,NORTH AMERICA,MAN,
9B12A063,,1,ASIAN,NORTH AMERICA,WOMAN,23
9B12M115,,1,WHITE,NORTH AMERICA,MAN,
9B12A060,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M111,,0,,,,
9B12E014,,1,BROWN,SOUTHERN ASIA,MAN,
9B12E015,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A051,,1,ASIAN,EASTERN ASIA,MAN,
9B12A062,,0,,,,
9B12A035,,1,WHITE,NORTH AMERICA,MAN,
9B12M117,,1,WHITE,NORTH AMERICA,MAN,
9B12C055,,0,,,,
9B12N029,,1,,,,
9B12M109,,1,BROWN,SOUTHERN ASIA,MAN,
9B11C038,,1,WHITE,NORTH AMERICA,WOMAN,
9B12A059,,0,,,,
9B12A034,,1,WHITE,NORTH AMERICA,WOMAN,
9B12C051,,1,BROWN,SOUTHERN ASIA,MAN,
9B12C052,,1,BROWN,SOUTHERN ASIA,MAN,
9B12C053,,1,BROWN,SOUTHERN ASIA,MAN,
9B12D023,,1,ASIAN,EASTERN ASIA,MAN,
9B12A043,,0,,,,
9B12D024,,1,WHITE,NORTH AMERICA,MAN,
9B12E010,,1,BROWN,SOUTHERN ASIA,MAN,
9B12N022,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A057,,1,WHITE,NORTH AMERICA,WOMAN,
9B12C049,,1,,NORTH AMERICA,WOMAN,
9B12M093,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M107,,1,WHITE,NORTH AMERICA,MAN,56
9b12n026,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A033,,1,WHITE,NORTH AMERICA,MAN,41
9B12M104,,0,,,,
9B12A061,,0,,,,
9B12M110,,1,WHITE,AUSTRALIA AND NEW ZEALAND,WOMAN,
9B12A058,,1,WHITE,NORTH AMERICA,MAN,
9B12M101,,1,BROWN,SOUTHERN ASIA,MAN,
9B12N028,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B12M080,,1,BROWN,NORTH AMERICA,MAN,
9B12M099,,1,BROWN,WESTERN ASIA,MAN,
9B12A052,,0,,,,
9B12B033,,1,WHITE,NORTH AMERICA,MAN,40
9B12M083,,1,BROWN,NORTH AMERICA,MAN,
9B12M103,,1,ASIAN,EASTERN ASIA,MAN,
9B12M068,,1,BROWN,SOUTHERN ASIA,MAN,
9B12E008,,1,WHITE,NORTH AMERICA,MAN,
9B12M098,,1,WHITE,NORTH AMERICA,WOMAN,
9B12A048,,1,WHITE,NORTH AMERICA,MAN,
9B12C038,,1,ASIAN,NORTH AMERICA,MAN,
9B12A041,,1,WHITE,NORTH AMERICA,MAN,
9B12C046A,,0,,,,
9B12C046B,,0,,,,
9B12D022,,1,WHITE,NORTH AMERICA,MAN,
9B12M071,,1,ASIAN,EASTERN ASIA,MAN,
9B12N023,,0,,,,
9B12A050,,1,WHITE,NORTH AMERICA,MAN,
9B12M089,,1,WHITE,NORTH AMERICA,WOMAN,25
9B12C036A,,0,,,,
9B12C036B,,0,,,,
9B12C036C,,0,,,,
9B12C036D,,0,,,,
9B12C037,,1,ASIAN,WESTERN ASIA,MAN,
9B11E037,,1,WHITE,NORTH AMERICA,WOMAN,
9B12N024,,1,WHITE,NORTH AMERICA,MAN,61
9B12M074,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B12M088,,0,,,,
9B12N020,,1,BROWN,SOUTHERN ASIA,MAN,
9B10N018,,1,WHITE,NORTH AMERICA,MAN,
9B12C043,,1,WHITE,NORTH AMERICA,WOMAN,
9B12C044,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M086,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M079,,0,,,,
9B12D019,,1,WHITE,NORTH AMERICA,MAN,
9B12M064,,1,WHITE,NORTH AMERICA,MAN,
9B12M065,,1,WHITE,NORTH AMERICA,MAN,
9B12M087,,1,WHITE,NORTH AMERICA,MAN,58
9B12M091,,1,WHITE,NORTH AMERICA,MAN,
9B12A042,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M075,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M077,,1,BROWN,SOUTHERN ASIA,MAN,
9B12C028,,1,BROWN,SOUTHERN ASIA,MAN,
9B12E009,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B12M085,,0,,,,
9B12D020,,1,WHITE,NORTH AMERICA,MAN,
9B12M084,,0,,,,
9B12N018,,1,WHITE,NORTH AMERICA,MAN,
9B12B025,,1,WHITE,NORTH AMERICA,MAN,
9B12B021,,1,WHITE,NORTH AMERICA,MAN,
9B12D013,,1,ASIAN,EASTERN ASIA,WOMAN,
9B12B023,,1,WHITE,NORTH AMERICA,MAN,
9B12D016,,1,WHITE,NORTH AMERICA,MAN,
9B12M073,,1,ASIAN,SOUTHERN ASIA,MAN,
9B12M082,,1,ASIAN,EASTERN ASIA,MAN,
9B12N017,,1,WHITE,WESTERN EUROPE,MAN,
9B12E005,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M002,,1,WHITE,NORTH AMERICA,MAN,
9B12M041,,1,ASIAN,EASTERN ASIA,MAN,
9B12A032,,1,WHITE,NORTH AMERICA,MAN,
9B12A038,,1,WHITE,NORTH AMERICA,MAN,
9B12A030,,1,,,MAN,
9B12E007,,1,WHITE,NORTH AMERICA,MAN,
9B12M067,,1,WHITE,WESTERN EUROPE,MAN,33
9B12B015,,1,WHITE,NORTH AMERICA,MAN,21
9B12A039,,1,BROWN,SOUTHERN AFRICA,MAN,0
9B12B017,,1,WHITE,NORTH AMERICA,WOMAN,
9B12B018,,1,WHITE,NORTH AMERICA,WOMAN,0
9B12B019,,1,,,SEE NOTE,0
9B12B020,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M076,,1,BROWN,NORTH AMERICA,MAN,
9B12M070,,1,WHITE,EASTERN EUROPE,MAN,
9B12N012,,1,WHITE,NORTH AMERICA,WOMAN,21
9B12C031,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A023,,1,BROWN,,MAN,
9B12N007,,1,,,MAN,
9B12A022,,1,WHITE,NORTH AMERICA,MAN,
9B12B014,,1,WHITE,NORTH AMERICA,MAN,
9B12D015,,1,WHITE,,MAN,
9B12N008,,1,ASIAN,NORTH AMERICA,WOMAN,0
9B11B020,,1,WHITE,NORTH AMERICA,WOMAN,
9B12M029,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M066,,1,BROWN,NORTH AMERICA,MAN,
9B12A029,,1,,,MAN,
9B12D011,,1,BROWN,SOUTHERN ASIA,MAN,
9B12D014,,1,ASIAN,SOUTHEASTERN ASIA,MAN,
9B12A012,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A017,,1,WHITE,NORTH AMERICA,,
9B12M069,,1,BROWN,SOUTHERN ASIA,MAN,40
9B12M062,,1,WHITE,NORTH AMERICA,MAN,60
9B12M037,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B12A027,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A021,,0,,,,
9B12A021A,,0,,,,
9B12A021B,,0,,,,
9B12A021C,,0,,,,
9B12A021D,,0,,,,
9B12A021E,,0,,,,
9B12A021F,,0,,,,
9B12D012,,1,WHITE,UNKNOWN,MAN,
9B12A026,,1,WHITE,NORTH AMERICA,MAN,
9B12M060,,1,WHITE,NORTH AMERICA,MAN,48
9B12M031B,,,,,,
9B12C030,,1,ASIAN,EASTERN ASIA,MAN,40
9B12A020,,1,ASIAN,NORTH AMERICA,MAN,
9B12M061,,,,,,
9B11C015,,1,WHITE,NORTH AMERICA,MAN,
9B12A016,,0,,,,
9B12E006,,1,,,MAN,
9B11M055,,0,,, ,
9B12M058,,1,,,MAN,
9B11B019,,1,WHITE,NORTH AMERICA,WOMAN,20
9B12C023,,1,BROWN,SOUTHERN ASIA,MAN,
9B12B006,,1,,,WOMAN,35
9B12B007,,0,,,,
9B12B008,,1,,,MAN,
9B12B009,,1,,,WOMAN,
9B12B010,,1,WHITE,NORTH AMERICA,MAN,
9B12A015,,1,,,MAN,
9B12A019,,1,,, ,20
9B12C024,,1,,,WOMAN,
9B12C025,,1,,,WOMAN,
9B12M057,,1,,,MAN,
9B12E004,,1,BROWN,SOUTHERN ASIA,MAN,
9B12A018,,1,,,MAN,26
9B12M026,,1,,,MAN,
9B12M042,,1,WHITE,AUSTRALIA AND NEW ZEALAND,MAN,
9B12M047,,1,,NORTHERN AFRICA,MAN,
9B12M052,,1,WHITE,NORTH AMERICA,WOMAN,
9B12N006,,0,,, ,
9B12C019,,1,,,MAN,
9B12B005,,1,,,MAN,20
9B12M053,,1,WHITE,NORTH AMERICA,MAN,
9B12M054,,1,WHITE,NORTH AMERICA,MAN,
9B12M048,,1,,,MAN,
9B12A009,,0,,, ,
9B12A014,,1,,,MAN,
9B12D008,,0,,, ,
9B12M046,,1,,,MAN,
9B11M080,,0,,, ,
9B12E002,,1,,,MAN,
9B12A006,,0,,, ,
9B12M039,,1,,,MAN,
9B12D009,,1,WHITE,,WOMAN,
9B12M050,,0,,,,
9B12C015,,1,BLACK,SOUTHERN AFRICA,MAN,39
9B12M049,,1,WHITE,NORTH AMERICA,MAN,
9B12A010,,1,,,MAN,
9B12C009,,1,,,MAN,
9B12C010,,1,,,MAN,
9B12M005,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M006,,1,BROWN,SOUTHERN ASIA,MAN,
9B12N004,,1,BROWN,SOUTHERN ASIA,MAN,
9B12N003,,1,ASIAN,EASTERN ASIA,MAN,30
9B12D005,,1,,,WOMAN,
9B12D010,,1,,,MAN,
9B12E003,,1,,,MAN,
9B12N005,,0,,, ,
9B12B004,,1,WHITE,NORTH AMERICA,MAN,
9B12C005,,1,BROWN,NORTH AMERICA,WOMAN,67
9B12E001,,1,,,MAN,
9B12M033,,1,,,MAN,
9B12M034,,1,,,MAN,
9B11D004,,1,WHITE,NORTH AMERICA,MAN,
9B12A002,,1,,,MAN,
9B12D003,,1,,,WOMAN,
9B12M043,,1,,,WOMAN,
9B12M038,,1,ASIAN,EASTERN ASIA,MAN,
9B12M040,,1,WHITE,NORTH AMERICA,MAN,50
9B12C016,,1,BROWN,SOUTHEASTERN ASIA,MAN,
9B12M032,,1,,, ,
9B12M036,,1,,,MAN,66
9B12A007,,1,,,MAN,
9B12D006,,1,ASIAN,EASTERN ASIA,MAN,
9B12B001,,1,,,MAN,50
9B12M031,,1,WHITE,NORTH AMERICA,MAN,11
9B12C017,,1,,,WOMAN,
9B12D004,,1,,,MAN,
9B12M018,,1,ASIAN,EASTERN ASIA,MAN,55
9B12C012,,1,WHITE,NORTH AMERICA,MAN,
9B12M007,,1,,,MAN,
9B12M009,,0,,,,
9B12M010,,0,,, ,
9B12M020,,1,,,,
9B11A047,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M014,,1,,,,
9B12M015,,1,,, ,
9B12M016,,1,WHITE,AMERICAS,MAN,
9B12M017,,1,WHITE,AMERICAS,MAN,
9B12M019,,1,WHITE,NORTH AMERICA,MAN,
9B12M030,,1,ASIAN,EASTERN ASIA,MAN,36
9B12C006,,1,WHITE,NORTHERN EUROPE,MAN,
9B12A008,,1,WHITE,NORTH AMERICA,MAN,
9B12C014,,1,WHITE,EASTERN EUROPE,MAN,
9B12A003,,1,WHITE,NORTH AMERICA,MAN,
9B11B008,,1,,NORTH AMERICA,MAN,
9B11C049,,1,WHITE,EASTERN EUROPE,WOMAN,20
9B12D002,,1,WHITE,UNKNOWN,WOMAN,
9B12M027,,0,,,,
9B12M028,,1,WHITE,NORTH AMERICA,MAN,56
9B11M121,,1,WHITE,WESTERN EUROPE,MAN,
9B12M022,,1,WHITE,SOUTH AMERICA,MAN,
9B12M023,,1,,,,
9B12M024,,0,,,,
9B12A004,,1,,NORTH AMERICA,WOMAN,
9B12M012,,1,WHITE,NORTHERN EUROPE,MAN,50
9B11E040,,1,,AMERICAS,MAN,
9B11N021,,1,WHITE,AMERICAS,MAN,
9B11N022,,1,WHITE,AMERICAS,WOMAN,
9B12A005,,1,WHITE,NORTH AMERICA,MAN,
9B12C011,,1,WHITE,NORTH AMERICA,WOMAN,
9B12A001,,1,BROWN,SOUTHERN ASIA,MAN,
9B12M013,,1,WHITE,AUSTRALIA AND NEW ZEALAND,MAN,
9B11B023,,1,WHITE,NORTHERN EUROPE,MAN,
9B11M118,,1,ASIAN,SOUTHEASTERN ASIA,MAN,
9B11M119,,0,,,,
9B11M120,,0,,,,
9B12M004,,1,WHITE,NORTH AMERICA,MAN,30
9B12B002,,1,,,WOMAN,
9B12C007,,1,WHITE,AMERICAS,MAN,27
9B12C008,,1,WHITE,AMERICAS,MAN,27
9B12M003,,0,,,,
9B12M011,,1,WHITE,UNKNOWN,,
9B11E039,,0,,,,
9B11A044,,1,BLACK,SOUTHERN AFRICA,WOMAN,
9B11D014,,1,,NORTH AMERICA,WOMAN,
9B11M116,,0,,,,
9B11A023,,1,BROWN,SOUTHERN ASIA,MAN,
9B11A036,,0,,,,
9B12C003,,1,WHITE,NORTH AMERICA,MAN,
9B12C004,,0,,,,
9B12D001,,1,,UNKNOWN,WOMAN,
7B11C024,,0,,,,
9B11B026,,1,WHITE,NORTH AMERICA,MAN,50
9B11M114,,0,,,,
9B11M111,,1,BROWN,WESTERN ASIA,MAN,
9B11M112,,0,,,,
9B11D016,,1,WHITE,NORTH AMERICA,MAN,
9B11B025,,1,WHITE,NORTH AMERICA,MAN,
9B11C044,,1,WHITE,NORTH AMERICA,MAN,
9B11C045,,1,,UNKNOWN,WOMAN,20
9B11C046,,1,,UNKNOWN,WOMAN,20
9B11C047,,1,WHITE,NORTH AMERICA,MAN,
9B11C048,,1,WHITE,NORTH AMERICA,MAN,
9B11M122,,1,WHITE,NORTH AMERICA,MAN,50
9B11N026,,1,,UNKNOWN,MAN,
9B11C043,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M092,,1,,UNKNOWN,MAN,
9B11C041,,1,,UNKNOWN,,
9B11E036,,1,,UNKNOWN,MAN,
9B11M106,,1,,UNKNOWN,MAN,
9B11M096,,1,,UNKNOWN,MAN,
9B11A046,,1,,UNKNOWN,MAN,
9B11N015,,1,BROWN,SOUTHERN ASIA,MAN,
9B11A027,,1,,UNKNOWN,MAN,
9B11B018,,1,WHITE,NORTH AMERICA,MAN,
9B11M104,,1,WHITE,WESTERN EUROPE,MAN,
9B11N020,,0,,,,
9B11M099,,0,,,,
9B11A013,,1,,UNKNOWN,MAN,
9B11M093,,1,,UNKNOWN,MAN,
9B11M094,,1,,UNKNOWN,,
9B11M075,,1,BROWN,SOUTHERN ASIA,MAN,59
9B11M109,,1,WHITE,NORTH AMERICA,MAN,60
9B11A043,,1,,UNKNOWN,MAN,
9B11N014,,1,,UNKNOWN,MAN,
9B11M105,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M084,,1,BROWN,SOUTHERN ASIA,MAN,
9B11D015,,0,,,,
9B11M100,,1,,UNKNOWN,MAN,
9B11M110,,1,WHITE,NORTH AMERICA,MAN,49
9B11M091,,1,BROWN,0,MAN,
9B11E033,,1,WHITE,0,MAN,
9B11M101,,1,ASIAN,0,MAN,
9B11B024,,0,,,,
9B11D013,,1,WHITE,0,MAN,
9B11M102,,1,WHITE,0,MAN,32
9B11N008,,1,BROWN,0,MAN,
9B11B015,,1,WHITE,0,MAN,
9B11C039,,1,WHITE,0,MAN,
9B11N013,,1,ASIAN,0,MAN,
9B11A033,,0,,,,
9B11C036,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M079,,1,,UNKNOWN,,20
9B11A028,,0,,,,
9B11E032,,1,,UNKNOWN,MAN,20
9B11A040,,1,WHITE,NORTH AMERICA,MAN,40
9B11M074,,1,ASIAN,SOUTHERN ASIA,MAN,
9B11M053,,1,ASIAN,EASTERN ASIA,MAN,
9B11B016,,1,,UNKNOWN,MAN,
9B11A034,,1,,UNKNOWN,MAN,
9B11A039,,0,,,,
9B11M083,,1,BROWN,SOUTHERN ASIA,,
9B11C033,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M087,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M088,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M089,,1,WHITE,NORTH AMERICA,WOMAN,
9B11D009,,1,,UNKNOWN,MAN,
9B11D011,,1,,UNKNOWN,MAN,
9B11M072,,1,,UNKNOWN,MAN,60
9B11E029,,1,,UNKNOWN,WOMAN,
9B11E030,,1,,UNKNOWN,MAN,
9B11M086,,0,,,,
9B11N011,,1,,UNKNOWN,MAN,20
9B11C016,,1,,UNKNOWN,MAN,
9B11C017,,1,,UNKNOWN,WOMAN,
9B11C034,,1,,UNKNOWN,MAN,
9B11A030,,1,,UNKNOWN,MAN,
9B11A021,,1,WHITE,WESTERN EUROPE,WOMAN,
9B11C031,,1,WHITE,NORTHERN EUROPE,WOMAN,
9B11E025,,1,,UNKNOWN,MAN,
9B11M059,,0,,,,
9B11M054,,1,WHITE,NORTHERN EUROPE,MAN,
9B11M077,,1,,UNKNOWN,MAN,
9B11M069,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M078,,1,WHITE,NORTH AMERICA,MAN,
9B11M068,,1,,UNKNOWN,MAN,
9B11B010,,1,,UNKNOWN,MAN,
9B11A020,,0,,,,
9B11E028,,0,,,,
9B11B012,,1,WHITE,NORTH AMERICA,MAN,
9B11B014,,1,,UNKNOWN,WOMAN,20
9B11M067,,1,WHITE,WESTERN EUROPE,MAN,30
9B11M082,,1,,UNKNOWN,MAN,
9B11M012,,0,,,,
9B11B013,,1,,UNKNOWN,MAN,
9B11N012,,1,,UNKNOWN,MAN,
9B11M076,,0,,,,
9B11E020,,0,,,,
9B11E021,,0,,,,
9B11E022,,0,,,,
9B11E027,,0,,,,
9B11E019,,0,,,,
9B11A006,,1,WHITE,NORTH AMERICA,MAN,
9B11M066,,1,BROWN,SOUTHERN ASIA,MAN,
9B11D001,,1,WHITE,NORTH AMERICA,MAN,
9B11D012,,1,ASIAN,EASTERN ASIA,MAN,
9B11C010,,0,,,,
9B11M052,,1,WHITE,WESTERN EUROPE,MAN,
9B11A015,,1,BROWN,SOUTHERN ASIA,MAN,
9B11C022,,1,BROWN,SOUTHERN ASIA,MAN,
9B11C032,,1,WHITE,NORTH AMERICA,MAN,
9B11A024,,1,BROWN,NORTH AMERICA,MAN,
9B11A025,,1,BROWN,NORTH AMERICA,MAN,
9B11E023,,1,ASIAN,EASTERN ASIA,MAN,48
9B11E026,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M048,,1,BROWN,SOUTHERN ASIA,MAN,
9B11A017,,1,WHITE,NORTH AMERICA,MAN,
9B11A018,,1,WHITE,NORTH AMERICA,MAN,
9B11D008,,1,,,,
9B11C024,,1,ASIAN,EASTERN ASIA,MAN,38
9B11C025,,1,ASIAN,EASTERN ASIA,MAN,35
9B11C026,,1,ASIAN,EASTERN ASIA,MAN,28
9B11C027,,1,ASIAN,EASTERN ASIA,WOMAN,32
9B11C028,,1,ASIAN,EASTERN ASIA,MAN,27
9B11C029,,1,ASIAN,EASTERN ASIA,MAN,29
9B11C030,,1,ASIAN,EASTERN ASIA,WOMAN,33
9B11C018,,1,WHITE,NORTH AMERICA,WOMAN,
9B11C023,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M046,,1,ASIAN,EASTERN ASIA,MAN,34
9B11M047,,1,BROWN,SOUTHERN ASIA,MAN,
9B11A016,,0,,,,
9B11D007,,1,WHITE,NORTH AMERICA,MAN,25
9B11E015,,0,,,,
9B11E016,,0,,,,
9B11E018,,0,,,,
9B11A007,,1,BROWN,SOUTHERN ASIA,MAN,
9B11C012,,1,WHITE,SOUTHERN AFRICA,MAN,
9B11M016,,1,ASIAN,EASTERN ASIA,WOMAN,
9B11M017,,1,ASIAN,EASTERN ASIA,WOMAN,
9B11M018,,1,ASIAN,EASTERN ASIA,WOMAN,
9B11M062,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A026,,1,WHITE,NORTH AMERICA,WOMAN,
9B10E017,,1,WHITE,NORTH AMERICA,MAN,
9B10E018,,1,WHITE,NORTH AMERICA,MAN,
9B10E025,,1,WHITE,NORTH AMERICA,MAN,
9B11D003,,1,BROWN,SOUTHERN ASIA,MAN,
9B11E005,,1,WHITE,NORTH AMERICA,MAN,
9B11M023,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M028,,0,,,,
9B11M038,,1,ASIAN,EASTERN ASIA,MAN,57
9B11M049,,1,WHITE,NORTHERN EUROPE,MAN,
9B10C001,,1,WHITE,NORTH AMERICA,MAN,
9B11A002,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A008,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A009,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A010,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A011,,1,WHITE,NORTH AMERICA,WOMAN,
9B11B009,,1,WHITE,NORTH AMERICA,WOMAN,22
9B11E003,,1,WHITE,NORTH AMERICA,MAN,
9B11E009,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M034,,1,,,,
9B11M043,,1,WHITE,NORTH AMERICA,MAN,
9B11M050,,1,,,WOMAN,
9B11M040,,1,WHITE,NORTH AMERICA,MAN,
9B11A019,,1,BROWN,SOUTHERN ASIA,MAN,
9B11A022,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M042,,1,WHITE,NORTH AMERICA,MAN,62
9B11B011,,1,WHITE,NORTH AMERICA,MAN,
9B11C011,,1,WHITE,NORTH AMERICA,WOMAN,
9B11E013,,1,ASIAN,EASTERN ASIA,MAN,
9B11E014,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M044,,1,WHITE,NORTH AMERICA,MAN,
9B11N009,,1,WHITE,NORTH AMERICA,MAN,
9B11N007,,1,BROWN,NORTH AMERICA,MAN,
9B11D006,,1,WHITE,NORTH AMERICA,MAN,
9B11E007,,1,WHITE,NORTH AMERICA,MAN,
9B11E008,,1,WHITE,NORTH AMERICA,MAN,
9B10D017,,1,WHITE,NORTH AMERICA,MAN,
9B10D018,,1,WHITE,NORTH AMERICA,MAN,
9B11B001,,0,,,,
9B11M015,,1,WHITE,NORTH AMERICA,MAN,
9B11M019,,1,WHITE,NORTH AMERICA,MAN,
9B11M020,,1,WHITE,NORTH AMERICA,MAN,
9B11M021,,1,WHITE,NORTH AMERICA,MAN,
9B11M031,,1,WHITE,NORTH AMERICA,MAN,
9B11M041,,1,WHITE,NORTH AMERICA,MAN,
9B11N006,,1,WHITE,NORTH AMERICA,MAN,
9B11M022,,1,BROWN,SOUTHERN ASIA,MAN,
9B11M029,,1,WHITE,NORTH AMERICA,WOMAN,
9B10A032,,1,WHITE,NORTH AMERICA,MAN,
9B10M053,,1,WHITE,NORTH AMERICA,MAN,56
9B10M054,,1,WHITE,NORTH AMERICA,MAN,56
9B10M102,,1,WHITE,NORTH AMERICA,MAN,
9B10M109,,1,,,MAN,
9B10M110,,1,,,MAN,
9B10N013,,1,WHITE,NORTH AMERICA,MAN,
9B11A003,,1,WHITE,NORTH AMERICA,WOMAN,
9B11A005,,1,WHITE,NORTH AMERICA,MAN,22
9B11B005,,1,WHITE,NORTH AMERICA,WOMAN,
9B11C007,,1,WHITE,NORTH AMERICA,MAN,28
9B11C008,,1,WHITE,NORTH AMERICA,MAN,28
9B11E004,,1,WHITE,NORTH AMERICA,MAN,
9B11M024,,0,,,,
9B11M025,,0,,,,
9B11M030,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M045,,1,WHITE,NORTH AMERICA,MAN,
9B11N004,,1,,,WOMAN,
9B11N005,,1,WHITE,NORTH AMERICA,WOMAN,
9B11D005,,1,WHITE,NORTH AMERICA,MAN,
9B11A004,,1,BROWN,SOUTHERN ASIA,MAN,
9B10M103,,1,WHITE,WESTERN EUROPE,MAN,66
9B10M104,,1,WHITE,WESTERN EUROPE,MAN,66
9B11B003,,1,,UNKNOWN,MAN,
9B11B006,,1,WHITE,NORTH AMERICA,MAN,
9B11C002,,0,,,,
9B11E002,,0,,,,
9B11E006,,0,,,,
9B10A027,,1,BROWN,WESTERN ASIA,MAN,
9B10M108,,1,,NORTH AMERICA,WOMAN,
9B11N003,,0,,,,
9B10E024,,1,WHITE,NORTH AMERICA,MAN,
9B11E001,,1,ASIAN,EASTERN ASIA,,
9B11M014,,1,BROWN,NORTH AMERICA,MAN,
9B10M064,,1,ASIAN,SOUTHERN ASIA,MAN,
9B10M065,,0,,,,
9B10A030,,1,ASIAN,SOUTHERN ASIA,WOMAN,
9B10A031,,0,,,,
9B10M101,,1,ASIAN,EASTERN ASIA,MAN,
